Index,SortingAlgo,SortingType,DataType,DataSize,ExeTime
2,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,357086019
3,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,335888296
4,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,328162485
5,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,325997944
6,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,327345976
7,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,317271453
8,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,315742165
9,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,340079451
10,BubbleSortUntilNoChange,Ascending,ReverseSorted,10000,323923936
1,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,244451562
2,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,250717018
3,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,252863593
4,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,251943929
5,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,248510092
6,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,245520042
7,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,250420572
8,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,245268472
9,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,238694621
10,BubbleSortUntilNoChange,Ascending,PartiallySorted,10000,227596796
1,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22758
2,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22892
3,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22549
4,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22548
5,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22547
6,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22515
7,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22594
8,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,23408
9,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,22756
10,BubbleSortUntilNoChange,Ascending,DuplicateValues,10000,23317
1,BubbleSortWhileNeeded,Ascending,Random,100,215473
2,BubbleSortWhileNeeded,Ascending,Random,100,182950
3,BubbleSortWhileNeeded,Ascending,Random,100,174906
4,BubbleSortWhileNeeded,Ascending,Random,100,181462
5,BubbleSortWhileNeeded,Ascending,Random,100,169578
6,BubbleSortWhileNeeded,Ascending,Random,100,174353
7,BubbleSortWhileNeeded,Ascending,Random,100,181391
8,BubbleSortWhileNeeded,Ascending,Random,100,176987
9,BubbleSortWhileNeeded,Ascending,Random,100,170812
10,BubbleSortWhileNeeded,Ascending,Random,100,177681
1,BubbleSortWhileNeeded,Ascending,Sorted,100,17360
2,BubbleSortWhileNeeded,Ascending,Sorted,100,3388
3,BubbleSortWhileNeeded,Ascending,Sorted,100,3013
4,BubbleSortWhileNeeded,Ascending,Sorted,100,2857
5,BubbleSortWhileNeeded,Ascending,Sorted,100,2968
6,BubbleSortWhileNeeded,Ascending,Sorted,100,2983
7,BubbleSortWhileNeeded,Ascending,Sorted,100,3096
8,BubbleSortWhileNeeded,Ascending,Sorted,100,3031
9,BubbleSortWhileNeeded,Ascending,Sorted,100,2969
10,BubbleSortWhileNeeded,Ascending,Sorted,100,2913
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,411775
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,329667
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,307234
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,167756
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,181529
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,88109
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,88459
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,89023
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,90127
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,100,86260
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,94222
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,59717
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,48620
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,44064
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,39317
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,62720
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,70636
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,42132
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,42578
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,100,30125
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1428
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1340
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1331
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1172
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1138
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1210
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1232
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,3285
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,1150
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,100,2005
1,BubbleSortWhileNeeded,Ascending,Random,1000,17769298
2,BubbleSortWhileNeeded,Ascending,Random,1000,1845947
3,BubbleSortWhileNeeded,Ascending,Random,1000,1844821
4,BubbleSortWhileNeeded,Ascending,Random,1000,1846248
5,BubbleSortWhileNeeded,Ascending,Random,1000,1928364
6,BubbleSortWhileNeeded,Ascending,Random,1000,1855087
7,BubbleSortWhileNeeded,Ascending,Random,1000,3763630
8,BubbleSortWhileNeeded,Ascending,Random,1000,1798165
9,BubbleSortWhileNeeded,Ascending,Random,1000,1740315
10,BubbleSortWhileNeeded,Ascending,Random,1000,1759848
1,BubbleSortWhileNeeded,Ascending,Sorted,1000,2665
2,BubbleSortWhileNeeded,Ascending,Sorted,1000,2311
3,BubbleSortWhileNeeded,Ascending,Sorted,1000,2336
4,BubbleSortWhileNeeded,Ascending,Sorted,1000,2365
5,BubbleSortWhileNeeded,Ascending,Sorted,1000,2316
6,BubbleSortWhileNeeded,Ascending,Sorted,1000,4413
7,BubbleSortWhileNeeded,Ascending,Sorted,1000,2303
8,BubbleSortWhileNeeded,Ascending,Sorted,1000,4278
9,BubbleSortWhileNeeded,Ascending,Sorted,1000,2320
10,BubbleSortWhileNeeded,Ascending,Sorted,1000,4515
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2374173
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,2480601
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3371638
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3320619
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,6559619
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,4821132
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3052574
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3351579
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3140188
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,1000,3165419
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1622711
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1507088
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1540996
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1594914
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1442764
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1452523
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1452579
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1429165
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1520867
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,1000,1571700
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,3171
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,3138
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,34151
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2929
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2901
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2868
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2910
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2921
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2900
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,1000,2949
1,BubbleSortWhileNeeded,Ascending,Random,10000,250782951
2,BubbleSortWhileNeeded,Ascending,Random,10000,269600262
3,BubbleSortWhileNeeded,Ascending,Random,10000,258849423
4,BubbleSortWhileNeeded,Ascending,Random,10000,251084003
5,BubbleSortWhileNeeded,Ascending,Random,10000,268266697
6,BubbleSortWhileNeeded,Ascending,Random,10000,318462249
7,BubbleSortWhileNeeded,Ascending,Random,10000,261582379
8,BubbleSortWhileNeeded,Ascending,Random,10000,250439774
9,BubbleSortWhileNeeded,Ascending,Random,10000,240491739
10,BubbleSortWhileNeeded,Ascending,Random,10000,240480879
1,BubbleSortWhileNeeded,Ascending,Sorted,10000,21085
2,BubbleSortWhileNeeded,Ascending,Sorted,10000,20345
3,BubbleSortWhileNeeded,Ascending,Sorted,10000,20399
4,BubbleSortWhileNeeded,Ascending,Sorted,10000,20127
5,BubbleSortWhileNeeded,Ascending,Sorted,10000,20242
6,BubbleSortWhileNeeded,Ascending,Sorted,10000,20272
7,BubbleSortWhileNeeded,Ascending,Sorted,10000,20080
8,BubbleSortWhileNeeded,Ascending,Sorted,10000,20150
9,BubbleSortWhileNeeded,Ascending,Sorted,10000,20054
10,BubbleSortWhileNeeded,Ascending,Sorted,10000,20175
1,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,241572560
2,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,222781726
3,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,235481196
4,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,227708399
5,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,228104611
6,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,274311129
7,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,238977519
8,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,222445303
9,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,218556879
10,BubbleSortWhileNeeded,Ascending,ReverseSorted,10000,222731731
1,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,131044628
2,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,126682792
3,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,124447731
4,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,121855041
5,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,130264588
6,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,131272518
7,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,133603618
8,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,133019471
9,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,130330853
10,BubbleSortWhileNeeded,Ascending,PartiallySorted,10000,129621845
1,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21041
2,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21468
3,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20901
4,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,20957
5,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21223
6,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21195
7,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,23856
8,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21204
9,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21100
10,BubbleSortWhileNeeded,Ascending,DuplicateValues,10000,21235
1,QuickSortGPT,Ascending,Random,100,61371
2,QuickSortGPT,Ascending,Random,100,45353
3,QuickSortGPT,Ascending,Random,100,31349
4,QuickSortGPT,Ascending,Random,100,61647
5,QuickSortGPT,Ascending,Random,100,24507
6,QuickSortGPT,Ascending,Random,100,34169
7,QuickSortGPT,Ascending,Random,100,13335
8,QuickSortGPT,Ascending,Random,100,13140
9,QuickSortGPT,Ascending,Random,100,13420
10,QuickSortGPT,Ascending,Random,100,14247
1,QuickSortGPT,Ascending,Sorted,100,138847
2,QuickSortGPT,Ascending,Sorted,100,98161
3,QuickSortGPT,Ascending,Sorted,100,102522
4,QuickSortGPT,Ascending,Sorted,100,95943
5,QuickSortGPT,Ascending,Sorted,100,97130
6,QuickSortGPT,Ascending,Sorted,100,98748
7,QuickSortGPT,Ascending,Sorted,100,96099
8,QuickSortGPT,Ascending,Sorted,100,95885
9,QuickSortGPT,Ascending,Sorted,100,96502
10,QuickSortGPT,Ascending,Sorted,100,215699
1,QuickSortGPT,Ascending,ReverseSorted,100,162014
2,QuickSortGPT,Ascending,ReverseSorted,100,174398
3,QuickSortGPT,Ascending,ReverseSorted,100,142571
4,QuickSortGPT,Ascending,ReverseSorted,100,156172
5,QuickSortGPT,Ascending,ReverseSorted,100,120280
6,QuickSortGPT,Ascending,ReverseSorted,100,120419
7,QuickSortGPT,Ascending,ReverseSorted,100,121636
8,QuickSortGPT,Ascending,ReverseSorted,100,158653
9,QuickSortGPT,Ascending,ReverseSorted,100,119871
10,QuickSortGPT,Ascending,ReverseSorted,100,118927
1,QuickSortGPT,Ascending,PartiallySorted,100,81662
2,QuickSortGPT,Ascending,PartiallySorted,100,35739
3,QuickSortGPT,Ascending,PartiallySorted,100,55362
4,QuickSortGPT,Ascending,PartiallySorted,100,31138
5,QuickSortGPT,Ascending,PartiallySorted,100,67421
6,QuickSortGPT,Ascending,PartiallySorted,100,84134
7,QuickSortGPT,Ascending,PartiallySorted,100,55862
8,QuickSortGPT,Ascending,PartiallySorted,100,68589
9,QuickSortGPT,Ascending,PartiallySorted,100,110806
10,QuickSortGPT,Ascending,PartiallySorted,100,44383
1,QuickSortGPT,Ascending,DuplicateValues,100,331440
2,QuickSortGPT,Ascending,DuplicateValues,100,184340
3,QuickSortGPT,Ascending,DuplicateValues,100,186342
4,QuickSortGPT,Ascending,DuplicateValues,100,327296
5,QuickSortGPT,Ascending,DuplicateValues,100,188703
6,QuickSortGPT,Ascending,DuplicateValues,100,264401
7,QuickSortGPT,Ascending,DuplicateValues,100,184282
8,QuickSortGPT,Ascending,DuplicateValues,100,184433
9,QuickSortGPT,Ascending,DuplicateValues,100,184665
10,QuickSortGPT,Ascending,DuplicateValues,100,183293
1,QuickSortGPT,Ascending,Random,1000,693254
2,QuickSortGPT,Ascending,Random,1000,526133
3,QuickSortGPT,Ascending,Random,1000,858256
4,QuickSortGPT,Ascending,Random,1000,509388
5,QuickSortGPT,Ascending,Random,1000,554209
6,QuickSortGPT,Ascending,Random,1000,557889
7,QuickSortGPT,Ascending,Random,1000,563497
8,QuickSortGPT,Ascending,Random,1000,558635
9,QuickSortGPT,Ascending,Random,1000,578587
10,QuickSortGPT,Ascending,Random,1000,508718
1,QuickSortGPT,Ascending,Sorted,1000,17354297
2,QuickSortGPT,Ascending,Sorted,1000,2302486
3,QuickSortGPT,Ascending,Sorted,1000,3225611
4,QuickSortGPT,Ascending,Sorted,1000,2295176
5,QuickSortGPT,Ascending,Sorted,1000,2285271
6,QuickSortGPT,Ascending,Sorted,1000,2390895
7,QuickSortGPT,Ascending,Sorted,1000,2287737
8,QuickSortGPT,Ascending,Sorted,1000,2278270
9,QuickSortGPT,Ascending,Sorted,1000,2278146
10,QuickSortGPT,Ascending,Sorted,1000,3250602
1,QuickSortGPT,Ascending,ReverseSorted,1000,1635394
2,QuickSortGPT,Ascending,ReverseSorted,1000,1472496
3,QuickSortGPT,Ascending,ReverseSorted,1000,1470204
4,QuickSortGPT,Ascending,ReverseSorted,1000,1547115
5,QuickSortGPT,Ascending,ReverseSorted,1000,1473144
6,QuickSortGPT,Ascending,ReverseSorted,1000,1474040
7,QuickSortGPT,Ascending,ReverseSorted,1000,1479124
8,QuickSortGPT,Ascending,ReverseSorted,1000,1556929
9,QuickSortGPT,Ascending,ReverseSorted,1000,2144312
10,QuickSortGPT,Ascending,ReverseSorted,1000,1561947
1,QuickSortGPT,Ascending,PartiallySorted,1000,264355
2,QuickSortGPT,Ascending,PartiallySorted,1000,89463
3,QuickSortGPT,Ascending,PartiallySorted,1000,95229
4,QuickSortGPT,Ascending,PartiallySorted,1000,160928
5,QuickSortGPT,Ascending,PartiallySorted,1000,80170
6,QuickSortGPT,Ascending,PartiallySorted,1000,76763
7,QuickSortGPT,Ascending,PartiallySorted,1000,129290
8,QuickSortGPT,Ascending,PartiallySorted,1000,140187
9,QuickSortGPT,Ascending,PartiallySorted,1000,96246
10,QuickSortGPT,Ascending,PartiallySorted,1000,102298
1,QuickSortGPT,Ascending,DuplicateValues,1000,2367511
2,QuickSortGPT,Ascending,DuplicateValues,1000,2305563
3,QuickSortGPT,Ascending,DuplicateValues,1000,2388570
4,QuickSortGPT,Ascending,DuplicateValues,1000,2282251
5,QuickSortGPT,Ascending,DuplicateValues,1000,2938768
6,QuickSortGPT,Ascending,DuplicateValues,1000,2434583
7,QuickSortGPT,Ascending,DuplicateValues,1000,2684584
8,QuickSortGPT,Ascending,DuplicateValues,1000,2661106
9,QuickSortGPT,Ascending,DuplicateValues,1000,2667557
10,QuickSortGPT,Ascending,DuplicateValues,1000,2616667
1,QuickSortGPT,Ascending,Random,10000,1552416
2,QuickSortGPT,Ascending,Random,10000,1331030
3,QuickSortGPT,Ascending,Random,10000,1358656
4,QuickSortGPT,Ascending,Random,10000,1390869
5,QuickSortGPT,Ascending,Random,10000,1371239
6,QuickSortGPT,Ascending,Random,10000,1322701
7,QuickSortGPT,Ascending,Random,10000,1392493
8,QuickSortGPT,Ascending,Random,10000,1370711
9,QuickSortGPT,Ascending,Random,10000,1354773
10,QuickSortGPT,Ascending,Random,10000,1898849
1,QuickSortGPT,Ascending,Sorted,10000,230880710
2,QuickSortGPT,Ascending,Sorted,10000,229928405
3,QuickSortGPT,Ascending,Sorted,10000,238882512
4,QuickSortGPT,Ascending,Sorted,10000,228255576
5,QuickSortGPT,Ascending,Sorted,10000,229222959
6,QuickSortGPT,Ascending,Sorted,10000,228754415
7,QuickSortGPT,Ascending,Sorted,10000,225907970
8,QuickSortGPT,Ascending,Sorted,10000,260542409
9,QuickSortGPT,Ascending,Sorted,10000,218242445
10,QuickSortGPT,Ascending,Sorted,10000,226618989
1,QuickSortGPT,Ascending,ReverseSorted,10000,154532607
2,QuickSortGPT,Ascending,ReverseSorted,10000,149306865
3,QuickSortGPT,Ascending,ReverseSorted,10000,144586769
4,QuickSortGPT,Ascending,ReverseSorted,10000,151500689
5,QuickSortGPT,Ascending,ReverseSorted,10000,150464364
6,QuickSortGPT,Ascending,ReverseSorted,10000,151117957
7,QuickSortGPT,Ascending,ReverseSorted,10000,151629739
8,QuickSortGPT,Ascending,ReverseSorted,10000,152394445
9,QuickSortGPT,Ascending,ReverseSorted,10000,150961704
10,QuickSortGPT,Ascending,ReverseSorted,10000,148692885
1,QuickSortGPT,Ascending,PartiallySorted,10000,1692124
2,QuickSortGPT,Ascending,PartiallySorted,10000,997676
3,QuickSortGPT,Ascending,PartiallySorted,10000,1059974
4,QuickSortGPT,Ascending,PartiallySorted,10000,1688795
5,QuickSortGPT,Ascending,PartiallySorted,10000,1692480
6,QuickSortGPT,Ascending,PartiallySorted,10000,1952711
7,QuickSortGPT,Ascending,PartiallySorted,10000,1761623
8,QuickSortGPT,Ascending,PartiallySorted,10000,2267963
9,QuickSortGPT,Ascending,PartiallySorted,10000,1103367
10,QuickSortGPT,Ascending,PartiallySorted,10000,1646034
1,QuickSortGPT,Ascending,DuplicateValues,10000,227832758
2,QuickSortGPT,Ascending,DuplicateValues,10000,217239067
3,QuickSortGPT,Ascending,DuplicateValues,10000,234705081
4,QuickSortGPT,Ascending,DuplicateValues,10000,228935528
5,QuickSortGPT,Ascending,DuplicateValues,10000,229923197
6,QuickSortGPT,Ascending,DuplicateValues,10000,227827847
7,QuickSortGPT,Ascending,DuplicateValues,10000,237544392
8,QuickSortGPT,Ascending,DuplicateValues,10000,225223763
9,QuickSortGPT,Ascending,DuplicateValues,10000,259835736
10,QuickSortGPT,Ascending,DuplicateValues,10000,218403086
1,SelectionSortGPT,Ascending,Random,100,182414
2,SelectionSortGPT,Ascending,Random,100,120932
3,SelectionSortGPT,Ascending,Random,100,129744
4,SelectionSortGPT,Ascending,Random,100,122825
5,SelectionSortGPT,Ascending,Random,100,132724
6,SelectionSortGPT,Ascending,Random,100,119723
7,SelectionSortGPT,Ascending,Random,100,119670
8,SelectionSortGPT,Ascending,Random,100,119244
9,SelectionSortGPT,Ascending,Random,100,118828
10,SelectionSortGPT,Ascending,Random,100,121373
1,SelectionSortGPT,Ascending,Sorted,100,113295
2,SelectionSortGPT,Ascending,Sorted,100,120375
3,SelectionSortGPT,Ascending,Sorted,100,159049
4,SelectionSortGPT,Ascending,Sorted,100,106093
5,SelectionSortGPT,Ascending,Sorted,100,40375
6,SelectionSortGPT,Ascending,Sorted,100,43997
7,SelectionSortGPT,Ascending,Sorted,100,32723
8,SelectionSortGPT,Ascending,Sorted,100,31415
9,SelectionSortGPT,Ascending,Sorted,100,32903
10,SelectionSortGPT,Ascending,Sorted,100,33516
1,SelectionSortGPT,Ascending,ReverseSorted,100,82449
2,SelectionSortGPT,Ascending,ReverseSorted,100,34687
3,SelectionSortGPT,Ascending,ReverseSorted,100,36210
4,SelectionSortGPT,Ascending,ReverseSorted,100,34607
5,SelectionSortGPT,Ascending,ReverseSorted,100,36859
6,SelectionSortGPT,Ascending,ReverseSorted,100,34901
7,SelectionSortGPT,Ascending,ReverseSorted,100,36703
8,SelectionSortGPT,Ascending,ReverseSorted,100,34407
9,SelectionSortGPT,Ascending,ReverseSorted,100,36851
10,SelectionSortGPT,Ascending,ReverseSorted,100,35412
1,SelectionSortGPT,Ascending,PartiallySorted,100,32674
2,SelectionSortGPT,Ascending,PartiallySorted,100,33817
3,SelectionSortGPT,Ascending,PartiallySorted,100,69348
4,SelectionSortGPT,Ascending,PartiallySorted,100,34489
5,SelectionSortGPT,Ascending,PartiallySorted,100,68200
6,SelectionSortGPT,Ascending,PartiallySorted,100,47074
7,SelectionSortGPT,Ascending,PartiallySorted,100,34442
8,SelectionSortGPT,Ascending,PartiallySorted,100,34301
9,SelectionSortGPT,Ascending,PartiallySorted,100,68154
10,SelectionSortGPT,Ascending,PartiallySorted,100,55754
1,SelectionSortGPT,Ascending,DuplicateValues,100,49395
2,SelectionSortGPT,Ascending,DuplicateValues,100,50491
3,SelectionSortGPT,Ascending,DuplicateValues,100,36784
4,SelectionSortGPT,Ascending,DuplicateValues,100,32038
5,SelectionSortGPT,Ascending,DuplicateValues,100,33163
6,SelectionSortGPT,Ascending,DuplicateValues,100,32824
7,SelectionSortGPT,Ascending,DuplicateValues,100,70308
8,SelectionSortGPT,Ascending,DuplicateValues,100,36039
9,SelectionSortGPT,Ascending,DuplicateValues,100,64108
10,SelectionSortGPT,Ascending,DuplicateValues,100,36166
1,SelectionSortGPT,Ascending,Random,1000,3969452
2,SelectionSortGPT,Ascending,Random,1000,9700444
3,SelectionSortGPT,Ascending,Random,1000,16251705
4,SelectionSortGPT,Ascending,Random,1000,8068501
5,SelectionSortGPT,Ascending,Random,1000,1975836
6,SelectionSortGPT,Ascending,Random,1000,1979994
7,SelectionSortGPT,Ascending,Random,1000,1988896
8,SelectionSortGPT,Ascending,Random,1000,1957796
9,SelectionSortGPT,Ascending,Random,1000,2031875
10,SelectionSortGPT,Ascending,Random,1000,1910650
1,SelectionSortGPT,Ascending,Sorted,1000,1901018
2,SelectionSortGPT,Ascending,Sorted,1000,1901601
3,SelectionSortGPT,Ascending,Sorted,1000,1831104
4,SelectionSortGPT,Ascending,Sorted,1000,1745057
5,SelectionSortGPT,Ascending,Sorted,1000,1644325
6,SelectionSortGPT,Ascending,Sorted,1000,1588789
7,SelectionSortGPT,Ascending,Sorted,1000,1532118
8,SelectionSortGPT,Ascending,Sorted,1000,1578722
9,SelectionSortGPT,Ascending,Sorted,1000,1987584
10,SelectionSortGPT,Ascending,Sorted,1000,2027954
1,SelectionSortGPT,Ascending,ReverseSorted,1000,2030962
2,SelectionSortGPT,Ascending,ReverseSorted,1000,1626166
3,SelectionSortGPT,Ascending,ReverseSorted,1000,1571951
4,SelectionSortGPT,Ascending,ReverseSorted,1000,2048691
5,SelectionSortGPT,Ascending,ReverseSorted,1000,1559903
6,SelectionSortGPT,Ascending,ReverseSorted,1000,1543096
7,SelectionSortGPT,Ascending,ReverseSorted,1000,1700330
8,SelectionSortGPT,Ascending,ReverseSorted,1000,1766696
9,SelectionSortGPT,Ascending,ReverseSorted,1000,2377166
10,SelectionSortGPT,Ascending,ReverseSorted,1000,1942596
1,SelectionSortGPT,Ascending,PartiallySorted,1000,1640309
2,SelectionSortGPT,Ascending,PartiallySorted,1000,1713061
3,SelectionSortGPT,Ascending,PartiallySorted,1000,1688825
4,SelectionSortGPT,Ascending,PartiallySorted,1000,1630321
5,SelectionSortGPT,Ascending,PartiallySorted,1000,1628903
6,SelectionSortGPT,Ascending,PartiallySorted,1000,1655764
7,SelectionSortGPT,Ascending,PartiallySorted,1000,1616342
8,SelectionSortGPT,Ascending,PartiallySorted,1000,1639624
9,SelectionSortGPT,Ascending,PartiallySorted,1000,1860445
10,SelectionSortGPT,Ascending,PartiallySorted,1000,1824247
1,SelectionSortGPT,Ascending,DuplicateValues,1000,1742773
2,SelectionSortGPT,Ascending,DuplicateValues,1000,1826207
3,SelectionSortGPT,Ascending,DuplicateValues,1000,1813449
4,SelectionSortGPT,Ascending,DuplicateValues,1000,1755865
5,SelectionSortGPT,Ascending,DuplicateValues,1000,1679401
6,SelectionSortGPT,Ascending,DuplicateValues,1000,1649796
7,SelectionSortGPT,Ascending,DuplicateValues,1000,1738615
8,SelectionSortGPT,Ascending,DuplicateValues,1000,1736058
9,SelectionSortGPT,Ascending,DuplicateValues,1000,1775798
10,SelectionSortGPT,Ascending,DuplicateValues,1000,1870695
1,SelectionSortGPT,Ascending,Random,10000,171194836
2,SelectionSortGPT,Ascending,Random,10000,161635307
3,SelectionSortGPT,Ascending,Random,10000,158888718
4,SelectionSortGPT,Ascending,Random,10000,164380329
5,SelectionSortGPT,Ascending,Random,10000,163671770
6,SelectionSortGPT,Ascending,Random,10000,165527081
7,SelectionSortGPT,Ascending,Random,10000,165158905
8,SelectionSortGPT,Ascending,Random,10000,163320464
9,SelectionSortGPT,Ascending,Random,10000,160451128
10,SelectionSortGPT,Ascending,Random,10000,159129937
1,SelectionSortGPT,Ascending,Sorted,10000,164639195
2,SelectionSortGPT,Ascending,Sorted,10000,159816612
3,SelectionSortGPT,Ascending,Sorted,10000,162213201
4,SelectionSortGPT,Ascending,Sorted,10000,201930662
5,SelectionSortGPT,Ascending,Sorted,10000,166991436
6,SelectionSortGPT,Ascending,Sorted,10000,164494563
7,SelectionSortGPT,Ascending,Sorted,10000,162670749
8,SelectionSortGPT,Ascending,Sorted,10000,162321013
9,SelectionSortGPT,Ascending,Sorted,10000,166196369
10,SelectionSortGPT,Ascending,Sorted,10000,161575709
1,SelectionSortGPT,Ascending,ReverseSorted,10000,165870987
2,SelectionSortGPT,Ascending,ReverseSorted,10000,159878468
3,SelectionSortGPT,Ascending,ReverseSorted,10000,157302129
